unix_epoch_at_the_start_of_averaging_period,average_price_in_usd,symbol
1.6597044e+09,1683.7200000000005,ETH
1.6597008e+09,1705.659166666667,ETH
1.6596972e+09,1689.3541666666663,ETH
1.6596936e+09,1666.2616666666663,ETH
1.65969e+09,1662.0000000000007,ETH
1.6596864e+09,1661.9233333333332,ETH
1.6596828e+09,1666.0824999999995,ETH
1.6596792e+09,1668.5433333333333,ETH
1.6596756e+09,1654.8408333333346,ETH
1.659672e+09,1663.170833333333,ETH
1.6596684e+09,1661.9841666666684,ETH
1.6596648e+09,1657.8108333333341,ETH
1.6596612e+09,1617.5825000000002,ETH
1.6596576e+09,1613.6300000000003,ETH
1.659654e+09,1604.5083333333334,ETH
1.6596504e+09,1594.5649999999994,ETH
1.6596468e+09,1595.0249999999999,ETH
1.6596432e+09,1596.6725000000006,ETH
1.6596396e+09,1599.976666666666,ETH
1.659636e+09,1598.8350000000007,ETH
1.6596324e+09,1595.0950000000007,ETH
1.6596288e+09,1615.2158333333346,ETH
1.6596252e+09,1613.7233333333331,ETH
1.6596216e+09,1620.8650000000005,ETH
1.659618e+09,1624.0341666666673,ETH
1.6596144e+09,1619.1916666666666,ETH
1.6596108e+09,1621.5649999999998,ETH
1.6596072e+09,1627.3591666666675,ETH
1.6596036e+09,1621.8124999999995,ETH
1.6596e+09,1625.263333333333,ETH
1.6595964e+09,1631.5300000000016,ETH
1.6595928e+09,1635.7149999999986,ETH
1.6595892e+09,1654.8500000000001,ETH
1.6595856e+09,1655.5416666666663,ETH
1.659582e+09,1652.8208333333314,ETH
1.6595784e+09,1654.0608333333332,ETH
1.6595748e+09,1651.2041666666678,ETH
1.6595712e+09,1628.9641666666662,ETH
1.6595676e+09,1617.625833333333,ETH
1.659564e+09,1633.0699999999997,ETH
1.6595604e+09,1645.7525000000007,ETH
1.6595568e+09,1648.0791666666673,ETH
1.6595532e+09,1662.0758333333338,ETH
1.6595496e+09,1665.0058333333338,ETH
1.659546e+09,1666.5524999999986,ETH
1.6595424e+09,1659.8724999999988,ETH
1.6595388e+09,1660.0316666666672,ETH
1.6595352e+09,1662.3075000000017,ETH
1.6595316e+09,1661.9150000000006,ETH
1.659528e+09,1667.8241666666656,ETH
1.6595244e+09,1664.3208333333325,ETH
1.6595208e+09,1658.7124999999985,ETH
1.6595172e+09,1655.848333333332,ETH
1.6595136e+09,1640.1974999999995,ETH
1.65951e+09,1635.3716666666664,ETH
1.6595064e+09,1640.945000000001,ETH
1.6595028e+09,1624.3441666666672,ETH
1.6594992e+09,1621.1133333333344,ETH
1.6594956e+09,1618.3616666666662,ETH
1.659492e+09,1613.3825000000004,ETH
1.6594884e+09,1606.1583333333328,ETH
1.6594848e+09,1619.845000000001,ETH
1.6594812e+09,1646.9349999999993,ETH
1.6594776e+09,1652.7875000000013,ETH
1.659474e+09,1648.303333333333,ETH
1.6594704e+09,1650.8100000000004,ETH
1.6594668e+09,1642.489999999999,ETH
1.6594632e+09,1657.4966666666674,ETH
1.6594596e+09,1664.7075,ETH
1.659456e+09,1656.813333333334,ETH
1.6594524e+09,1625.2350000000013,ETH
1.6594488e+09,1591.171666666666,ETH
1.6594452e+09,1579.8491666666662,ETH
1.6594416e+09,1584.9150000000006,ETH
1.659438e+09,1592.156666666666,ETH
1.6594344e+09,1578.4008333333331,ETH
1.6594308e+09,1578.1866666666667,ETH
1.6594272e+09,1587.8066666666662,ETH
1.6594236e+09,1584.1333333333334,ETH
1.65942e+09,1590.2350000000001,ETH
1.6594164e+09,1584.9458333333318,ETH
1.6594128e+09,1579.5591666666676,ETH
1.6594092e+09,1583.3050000000005,ETH
1.6594056e+09,1606.8733333333334,ETH
1.659402e+09,1628.6191666666657,ETH
1.6593984e+09,1641.3875000000003,ETH
1.6593948e+09,1638.3149999999996,ETH
1.6593912e+09,1623.2508333333337,ETH
1.6593876e+09,1627.500833333333,ETH
1.659384e+09,1626.3249999999998,ETH
1.6593804e+09,1628.709999999999,ETH
1.6593768e+09,1630.9799999999993,ETH
1.6593732e+09,1643.4783333333335,ETH
1.6593696e+09,1663.0875000000005,ETH
1.659366e+09,1677.4333333333336,ETH
1.6593624e+09,1678.278333333334,ETH
1.6593588e+09,1653.6000000000015,ETH
1.6593552e+09,1665.7849999999992,ETH
1.6593516e+09,1658.1833333333332,ETH
1.659348e+09,1679.896666666666,ETH
1.6593444e+09,1690.424166666666,ETH
1.6593408e+09,1691.8691666666675,ETH
1.6593372e+09,1682.9291666666663,ETH
1.6593336e+09,1686.7425000000003,ETH
1.65933e+09,1693.4808333333344,ETH
1.6593264e+09,1693.1399999999994,ETH
1.6593228e+09,1690.7366666666674,ETH
1.6593192e+09,1696.2125000000005,ETH
1.6593156e+09,1692.1733333333334,ETH
1.659312e+09,1683.3024999999993,ETH
1.6593084e+09,1682.7625000000016,ETH
1.6593048e+09,1690.340833333334,ETH
1.6593012e+09,1718.1341666666667,ETH
1.6592976e+09,1719.6725000000006,ETH
1.659294e+09,1719.7149999999988,ETH
1.6592904e+09,1717.225,ETH
1.6592868e+09,1708.8066666666664,ETH
1.6592832e+09,1710.2174999999993,ETH
1.6592796e+09,1708.4183333333333,ETH
1.659276e+09,1708.9675,ETH
1.6592724e+09,1712.6174999999994,ETH
1.6592688e+09,1716.0250000000008,ETH
1.6592652e+09,1714.5541666666666,ETH
1.6592616e+09,1702.9491666666654,ETH
1.659258e+09,1697.3166666666664,ETH
1.6592544e+09,1696.7058333333325,ETH
1.6592508e+09,1702.3024999999993,ETH
1.6592472e+09,1698.3925000000004,ETH
1.6592436e+09,1701.1433333333332,ETH
1.65924e+09,1699.8950000000007,ETH
1.6592364e+09,1696.0316666666663,ETH
1.6592328e+09,1700.1916666666668,ETH
1.6592292e+09,1705.487499999999,ETH
1.6592256e+09,1701.3491666666669,ETH
1.659222e+09,1694.6274999999998,ETH
1.6592184e+09,1690.9949999999994,ETH
1.6592148e+09,1703.4450000000002,ETH
1.6592112e+09,1700.7858333333324,ETH
1.6592076e+09,1714.9533333333338,ETH
1.659204e+09,1729.0858333333351,ETH
1.6592004e+09,1729.4458333333341,ETH
1.6591968e+09,1733.9224999999992,ETH
1.6591932e+09,1730.5225000000014,ETH
1.6591896e+09,1725.7283333333323,ETH
1.659186e+09,1727.6474999999991,ETH
1.6591824e+09,1710.4266666666658,ETH
1.6591788e+09,1697.2316666666666,ETH
1.6591752e+09,1689.6258333333326,ETH
1.6591716e+09,1714.329166666667,ETH
1.659168e+09,1716.8999999999999,ETH
1.6591644e+09,1717.3299999999995,ETH
1.6591608e+09,1711.8950000000002,ETH
1.6591572e+09,1707.5341666666675,ETH
1.6591536e+09,1702.421666666666,ETH
1.65915e+09,1707.3583333333331,ETH
1.6591464e+09,1712.8508333333352,ETH
1.6591428e+09,1722.5600000000004,ETH
1.6591392e+09,1728.4424999999994,ETH
1.6591356e+09,1751.6524999999995,ETH
1.659132e+09,1726.2799999999997,ETH
1.6591284e+09,1721.8150000000012,ETH
1.6591248e+09,1727.4025000000008,ETH
1.6591212e+09,1721.002500000001,ETH
1.6591176e+09,1718.4483333333344,ETH
1.659114e+09,1688.339999999999,ETH
1.6591104e+09,1688.3358333333329,ETH
1.6591068e+09,1722.5349999999996,ETH
1.6591032e+09,1727.5616666666663,ETH
1.6590996e+09,1678.0124999999996,ETH
1.659096e+09,1677.679166666666,ETH
1.6590924e+09,1702.5641666666675,ETH
1.6590888e+09,1726.2941666666666,ETH
1.6590852e+09,1722.9033333333323,ETH
1.6590816e+09,1715.9283333333342,ETH
1.659078e+09,1717.0508333333337,ETH
1.6590744e+09,1731.0658333333345,ETH
1.6590708e+09,1732.5008333333344,ETH
1.6590672e+09,1731.3241666666675,ETH
1.6590636e+09,1720.5375000000001,ETH
1.65906e+09,1715.1025000000004,ETH
1.6590564e+09,1718.6891666666666,ETH
1.6590528e+09,1719.6133333333332,ETH
1.6590492e+09,1731.0825000000007,ETH
1.6590456e+09,1743.8233333333314,ETH
1.659042e+09,1749.9691666666665,ETH
1.6590384e+09,1743.269166666666,ETH
1.6590348e+09,1727.323333333333,ETH
1.6590312e+09,1727.8666666666675,ETH
1.6590276e+09,1734.305000000001,ETH
1.659024e+09,1728.9141666666671,ETH
1.6590204e+09,1677.906666666667,ETH
1.6590168e+09,1630.194166666666,ETH
1.6590132e+09,1640.59,ETH
1.6590096e+09,1631.7241666666675,ETH
1.659006e+09,1628.904166666665,ETH
1.6590024e+09,1624.382500000002,ETH
1.6589988e+09,1619.2033333333331,ETH
1.6589952e+09,1623.0858333333342,ETH
1.6589916e+09,1633.1050000000002,ETH
1.658988e+09,1646.4524999999994,ETH
1.6589844e+09,1638.4383333333346,ETH
1.6589808e+09,1644.2808333333326,ETH
1.6589772e+09,1655.3199999999993,ETH
1.6589736e+09,1623.5875,ETH
1.65897e+09,1612.9574999999993,ETH
1.6589664e+09,1622.8608333333325,ETH
1.6589628e+09,1628.3024999999996,ETH
1.6589592e+09,1623.6333333333341,ETH
1.6589556e+09,1604.6366666666677,ETH
1.658952e+09,1599.0383333333327,ETH
1.6589484e+09,1589.3474999999992,ETH
1.6589448e+09,1548.5725000000007,ETH
1.6589412e+09,1495.2558333333316,ETH
1.6589376e+09,1504.010833333333,ETH
1.658934e+09,1489.9341666666687,ETH
1.6589304e+09,1488.926666666666,ETH
1.6589268e+09,1478.3758333333344,ETH
1.6589232e+09,1463.335833333334,ETH
1.6589196e+09,1461.6566666666654,ETH
1.658916e+09,1460.7516666666675,ETH
1.6589124e+09,1461.4008333333325,ETH
1.6589088e+09,1469.7658333333336,ETH
1.6589052e+09,1463.5758333333333,ETH
1.6589016e+09,1451.9066666666672,ETH
1.658898e+09,1446.9608333333333,ETH
1.6588944e+09,1432.8558333333335,ETH
1.6588908e+09,1432.1941666666653,ETH
1.6588872e+09,1434.3500000000006,ETH
1.6588836e+09,1442.0449999999996,ETH
1.65888e+09,1447.6833333333336,ETH
1.6588764e+09,1421.5433333333326,ETH
1.6588728e+09,1401.0258333333327,ETH
1.6588692e+09,1386.0241666666668,ETH
1.6588656e+09,1372.5766666666677,ETH
1.658862e+09,1367.0183333333339,ETH
1.6588584e+09,1378.1799999999994,ETH
1.6588548e+09,1385.8949999999993,ETH
1.6588512e+09,1375.2666666666664,ETH
1.6588476e+09,1380.939166666666,ETH
1.658844e+09,1387.2191666666665,ETH
1.6588404e+09,1388.463333333334,ETH
1.6588368e+09,1402.7974999999997,ETH
1.6588332e+09,1413.9741666666664,ETH
1.6588296e+09,1416.9908333333326,ETH
1.658826e+09,1419.3016666666663,ETH
1.6588224e+09,1414.0466666666669,ETH
1.6588188e+09,1420.9058333333319,ETH
1.6588152e+09,1423.3291666666655,ETH
1.6588116e+09,1427.396666666666,ETH
1.658808e+09,1433.6174999999998,ETH
1.6588044e+09,1425.843333333333,ETH
1.6588008e+09,1424.0441666666657,ETH
1.6587972e+09,1423.4524999999996,ETH
1.6587936e+09,1436.7433333333336,ETH
1.65879e+09,1476.193333333333,ETH
1.6587864e+09,1493.8366666666661,ETH
1.6587828e+09,1522.2866666666673,ETH
1.6587792e+09,1517.7749999999999,ETH
1.6587756e+09,1485.3574999999998,ETH
1.658772e+09,1516.8958333333328,ETH
1.6587684e+09,1526.476666666666,ETH
1.6587648e+09,1525.5225,ETH
1.6587612e+09,1523.9941666666668,ETH
1.6587576e+09,1518.024166666666,ETH
1.658754e+09,1527.0466666666669,ETH
1.6587504e+09,1530.7333333333343,ETH
1.6587468e+09,1543.6841666666676,ETH
1.6587432e+09,1542.3558333333317,ETH
1.6587396e+09,1537.3299999999992,ETH
1.658736e+09,1524.6441666666663,ETH
1.6587324e+09,1523.8858333333335,ETH
1.6587288e+09,1524.2900000000002,ETH
1.6587252e+09,1523.8266666666661,ETH
1.6587216e+09,1513.2825000000005,ETH
1.658718e+09,1518.4099999999999,ETH
1.6587144e+09,1532.2966666666666,ETH
1.6587108e+09,1553.5291666666656,ETH
1.6587072e+09,1584.6433333333327,ETH
1.6587036e+09,1605.4850000000001,ETH
1.6587e+09,1628.0825000000007,ETH
1.6586964e+09,1619.3824999999997,ETH
1.6586928e+09,1606.8366666666666,ETH
1.6586892e+09,1604.2233333333327,ETH
1.6586856e+09,1601.0083333333341,ETH
1.658682e+09,1601.2358333333325,ETH
1.6586784e+09,1596.8816666666664,ETH
1.6586748e+09,1612.6616666666664,ETH
1.6586712e+09,1601.2758333333334,ETH
1.6586676e+09,1582.970833333333,ETH
1.658664e+09,1610.7941666666661,ETH
1.6586604e+09,1612.0550000000005,ETH
1.6586568e+09,1596.680833333333,ETH
1.6586532e+09,1605.310833333333,ETH
1.6586496e+09,1602.7824999999982,ETH
1.658646e+09,1610.4791666666677,ETH
1.6586424e+09,1608.8666666666675,ETH
1.6586388e+09,1584.3700000000003,ETH
1.6586352e+09,1556.3866666666665,ETH
1.6586316e+09,1557.1641666666658,ETH
1.658628e+09,1560.280833333334,ETH
1.6586244e+09,1561.4716666666654,ETH
1.6586208e+09,1564.5716666666658,ETH
1.6586172e+09,1549.9616666666677,ETH
1.6586136e+09,1534.4416666666666,ETH
1.65861e+09,1526.054166666666,ETH
1.6586064e+09,1520.1966666666676,ETH
1.6586028e+09,1503.7758333333334,ETH
1.6585992e+09,1507.705833333334,ETH
1.6585956e+09,1508.4125000000008,ETH
1.658592e+09,1527.1174999999998,ETH
1.6585884e+09,1525.9183333333337,ETH
1.6585848e+09,1529.6408333333331,ETH
1.6585812e+09,1526.39,ETH
1.6585776e+09,1521.8141666666675,ETH
1.658574e+09,1534.5574999999997,ETH
1.6585704e+09,1555.5216666666663,ETH
1.6585668e+09,1558.3766666666663,ETH
1.6585632e+09,1580.5658333333338,ETH
1.6585596e+09,1579.887500000001,ETH
1.658556e+09,1583.9599999999996,ETH
1.6585524e+09,1586.7024999999996,ETH
1.6585488e+09,1576.3558333333322,ETH
1.6585452e+09,1571.690833333334,ETH
1.6585416e+09,1564.1100000000004,ETH
1.658538e+09,1549.4549999999988,ETH
1.6585344e+09,1540.2550000000006,ETH
1.6585308e+09,1537.7050000000006,ETH
1.6585272e+09,1537.7183333333326,ETH
1.6585236e+09,1535.4891666666683,ETH
1.65852e+09,1529.2308333333324,ETH
1.6585164e+09,1562.8700000000003,ETH
1.6585128e+09,1568.499166666666,ETH
1.6585092e+09,1577.0983333333322,ETH
1.6585056e+09,1577.3708333333334,ETH
1.658502e+09,1592.559166666668,ETH
1.6584984e+09,1601.9008333333336,ETH
1.6584948e+09,1622.5808333333332,ETH
1.6584912e+09,1633.6174999999994,ETH
1.6584876e+09,1631.8858333333346,ETH
1.658484e+09,1636.8791666666666,ETH
1.6584804e+09,1634.250833333334,ETH
1.6584768e+09,1606.4958333333334,ETH
1.6584732e+09,1596.7025,ETH
1.6584696e+09,1592.9150000000004,ETH
1.658466e+09,1577.5825000000004,ETH
1.6584624e+09,1566.0908333333323,ETH
1.6584588e+09,1565.1258333333344,ETH
1.6584552e+09,1571.3908333333325,ETH
1.6584516e+09,1582.8024999999989,ETH
1.658448e+09,1584.2391666666656,ETH
1.6584444e+09,1580.3325000000002,ETH
1.6584408e+09,1576.997499999999,ETH
1.6584372e+09,1587.9733333333343,ETH
1.6584336e+09,1586.6241666666688,ETH
1.65843e+09,1558.5241666666668,ETH
1.6584264e+09,1542.160833333332,ETH
1.6584228e+09,1549.9074999999996,ETH
1.6584192e+09,1545.3024999999993,ETH
1.6584156e+09,1507.2041666666667,ETH
1.658412e+09,1495.488333333335,ETH
1.6584084e+09,1500.6199999999997,ETH
1.6584048e+09,1501.5966666666677,ETH
1.6584012e+09,1493.041666666665,ETH
1.6583976e+09,1511.2816666666663,ETH
1.658394e+09,1504.2008333333326,ETH
1.6583904e+09,1488.111666666667,ETH
1.6583868e+09,1488.6599999999996,ETH
1.6583832e+09,1487.0516666666665,ETH
1.6583796e+09,1488.1783333333333,ETH
1.658376e+09,1481.9100000000021,ETH
1.6583724e+09,1492.2808333333346,ETH
1.6583688e+09,1523.6525000000006,ETH
1.6583652e+09,1535.7283333333335,ETH
1.6583616e+09,1526.4866666666667,ETH
1.658358e+09,1522.6341666666672,ETH
1.6583544e+09,1542.694166666667,ETH
1.6583508e+09,1531.9575000000004,ETH
1.6583472e+09,1520.9366666666667,ETH
1.6583436e+09,1559.0216666666672,ETH
1.65834e+09,1561.9241666666665,ETH
1.6583364e+09,1557.6558333333332,ETH
1.6583328e+09,1579.9091666666666,ETH
1.6583292e+09,1599.6200000000015,ETH
1.6583256e+09,1601.0633333333326,ETH
1.658322e+09,1605.070833333334,ETH
1.6583184e+09,1602.7150000000001,ETH
1.6583148e+09,1594.321666666667,ETH
1.6583112e+09,1574.3024999999993,ETH
1.6583076e+09,1545.134166666666,ETH
1.658304e+09,1538.3099999999993,ETH
1.6583004e+09,1557.8624999999995,ETH
1.6582968e+09,1572.2191666666665,ETH
1.6582932e+09,1564.8808333333347,ETH
1.6582896e+09,1560.8033333333333,ETH
1.658286e+09,1554.4391666666668,ETH
1.6582824e+09,1543.8258333333335,ETH
1.6582788e+09,1533.4474999999998,ETH
1.6582752e+09,1529.5449999999985,ETH
1.6582716e+09,1555.8474999999999,ETH
1.658268e+09,1567.7191666666654,ETH
1.6582644e+09,1570.4516666666677,ETH
1.6582608e+09,1557.2750000000008,ETH
1.6582572e+09,1574.6358333333333,ETH
1.6582536e+09,1569.3991666666666,ETH
1.65825e+09,1562.1758333333332,ETH
1.6582464e+09,1557.8091666666664,ETH
1.6582428e+09,1532.1574999999982,ETH
1.6582392e+09,1543.037499999999,ETH
1.6582356e+09,1559.5083333333337,ETH
1.658232e+09,1549.5866666666666,ETH
1.6582284e+09,1547.1775000000002,ETH
1.6582248e+09,1528.5024999999996,ETH
1.6582212e+09,1531.751666666667,ETH
1.6582176e+09,1522.0500000000002,ETH
1.658214e+09,1518.6466666666672,ETH
1.6582104e+09,1527.49,ETH
1.6582068e+09,1529.9233333333343,ETH
1.6582032e+09,1512.9149999999984,ETH
1.6581996e+09,1530.6416666666669,ETH
1.658196e+09,1524.4133333333327,ETH
1.6581924e+09,1546.586666666666,ETH
1.6581888e+09,1574.3341666666674,ETH
1.6581852e+09,1550.5458333333327,ETH
1.6581816e+09,1494.2691666666676,ETH
1.658178e+09,1482.4574999999993,ETH
1.6581744e+09,1471.9716666666673,ETH
1.6581708e+09,1468.284166666666,ETH
1.6581672e+09,1476.8983333333338,ETH
1.6581636e+09,1485.1491666666664,ETH
1.65816e+09,1504.6158333333335,ETH
1.6581564e+09,1483.4908333333326,ETH
1.6581528e+09,1474.534166666665,ETH
1.6581492e+09,1481.1116666666667,ETH
1.6581456e+09,1472.6633333333343,ETH
1.658142e+09,1484.7741666666652,ETH
1.6581384e+09,1483.4691666666658,ETH
1.6581348e+09,1479.184999999999,ETH
1.6581312e+09,1475.022499999999,ETH
1.6581276e+09,1456.3774999999991,ETH
1.658124e+09,1438.3408333333323,ETH
1.6581204e+09,1423.546666666666,ETH
1.6581168e+09,1403.7724999999996,ETH
1.6581132e+09,1392.3175000000003,ETH
1.6581096e+09,1370.4041666666662,ETH
1.658106e+09,1356.386666666667,ETH
1.6581024e+09,1348.1699999999994,ETH
1.6580988e+09,1350.9500000000003,ETH
1.6580952e+09,1359.7199999999991,ETH
1.6580916e+09,1355.005833333333,ETH
1.658088e+09,1343.8308333333348,ETH
1.6580844e+09,1341.9249999999995,ETH
1.6580808e+09,1336.648333333333,ETH
1.6580772e+09,1358.4508333333338,ETH
1.6580736e+09,1347.8933333333334,ETH
1.65807e+09,1352.8666666666672,ETH
1.6580664e+09,1350.4725000000003,ETH
1.6580628e+09,1347.3275,ETH
1.6580592e+09,1359.7941666666673,ETH
1.6580556e+09,1357.5058333333332,ETH
1.658052e+09,1349.7791666666665,ETH
1.6580484e+09,1364.135000000001,ETH
1.6580448e+09,1361.8091666666664,ETH
1.6580412e+09,1367.132499999999,ETH
1.6580376e+09,1360.8425000000004,ETH
1.658034e+09,1357.2608333333337,ETH
1.6580304e+09,1354.972500000001,ETH
1.6580268e+09,1353.3483333333327,ETH
1.6580232e+09,1341.6933333333343,ETH
1.6580196e+09,1346.634166666667,ETH
1.658016e+09,1367.5300000000002,ETH
1.6580124e+09,1353.0450000000005,ETH
1.6580088e+09,1346.3824999999995,ETH
1.6580052e+09,1344.74,ETH
1.6580016e+09,1330.8450000000005,ETH
1.657998e+09,1343.0341666666668,ETH
1.6579944e+09,1336.6533333333334,ETH
1.6579908e+09,1354.9633333333345,ETH
1.6579872e+09,1334.2591666666674,ETH
1.6579836e+09,1258.0616666666672,ETH
1.65798e+09,1237.6108333333325,ETH
1.6579764e+09,1226.1566666666656,ETH
1.6579728e+09,1202.5908333333339,ETH
1.6579692e+09,1200.4808333333337,ETH
1.6579656e+09,1198.555833333333,ETH
1.657962e+09,1198.0375,ETH
1.6579584e+09,1201.1033333333337,ETH
1.6579548e+09,1200.7758333333338,ETH
1.6579512e+09,1203.6699999999998,ETH
1.6579476e+09,1219.1599999999996,ETH
1.657944e+09,1218.9058333333335,ETH
1.6579404e+09,1222.3433333333332,ETH
1.6579368e+09,1217.6500000000005,ETH
1.6579332e+09,1218.4099999999999,ETH
1.6579296e+09,1227.048333333333,ETH
1.657926e+09,1241.9183333333342,ETH
1.6579224e+09,1250.5649999999998,ETH
1.6579188e+09,1254.5249999999994,ETH
1.6579152e+09,1265.8441666666665,ETH
1.6579116e+09,1255.9491666666668,ETH
1.657908e+09,1230.7625000000003,ETH
1.6579044e+09,1223.9891666666656,ETH
1.6579008e+09,1215.3916666666673,ETH
1.6578972e+09,1229.5466666666662,ETH
1.6578936e+09,1228.1375,ETH
1.65789e+09,1224.4425000000008,ETH
1.6578864e+09,1218.4325000000006,ETH
1.6578828e+09,1219.323333333334,ETH
1.6578792e+09,1218.7916666666672,ETH
1.6578756e+09,1217.4849999999997,ETH
1.657872e+09,1210.511666666667,ETH
1.6578684e+09,1207.1041666666667,ETH
1.6578648e+09,1202.7683333333332,ETH
1.6578612e+09,1195.8591666666669,ETH
1.6578576e+09,1200.869166666667,ETH
1.657854e+09,1195.9875000000002,ETH
1.6578504e+09,1207.2366666666671,ETH
1.6578468e+09,1186.1966666666667,ETH
1.6578432e+09,1187.0108333333342,ETH
1.6578396e+09,1189.0466666666678,ETH
1.657836e+09,1184.9474999999995,ETH
1.6578324e+09,1189.646666666666,ETH
1.6578288e+09,1194.8958333333344,ETH
1.6578252e+09,1196.4224999999994,ETH
1.6578216e+09,1193.5350000000005,ETH
1.657818e+09,1160.914166666667,ETH
1.6578144e+09,1140.0641666666668,ETH
1.6578108e+09,1115.3233333333337,ETH
1.6578072e+09,1084.9808333333344,ETH
1.6578036e+09,1083.431666666667,ETH
1.6578e+09,1084.2608333333333,ETH
1.6577964e+09,1082.8225000000004,ETH
1.6577928e+09,1087.911666666666,ETH
1.6577892e+09,1085.4766666666665,ETH
1.6577856e+09,1094.3933333333334,ETH
1.657782e+09,1099.2866666666673,ETH
1.6577784e+09,1103.849166666668,ETH
1.6577748e+09,1108.7583333333334,ETH
1.6577712e+09,1111.0091666666667,ETH
1.6577676e+09,1115.2958333333331,ETH
1.657764e+09,1112.4291666666663,ETH
1.6577604e+09,1115.8449999999991,ETH
1.6577568e+09,1112.818333333333,ETH
1.6577532e+09,1103.0383333333332,ETH
1.6577496e+09,1089.187500000001,ETH
1.657746e+09,1083.3783333333333,ETH
1.6577424e+09,1078.020833333333,ETH
1.6577388e+09,1085.0674999999999,ETH
1.6577352e+09,1087.9383333333342,ETH
1.6577316e+09,1087.7566666666664,ETH
1.657728e+09,1061.602499999999,ETH
1.6577244e+09,1063.8975000000003,ETH
1.6577208e+09,1046.1683333333335,ETH
1.6577172e+09,1032.5049999999992,ETH
1.6577136e+09,1065.1974999999995,ETH
1.65771e+09,1075.708333333333,ETH
1.6577064e+09,1073.8983333333338,ETH
1.6577028e+09,1077.1016666666667,ETH
1.6576992e+09,1071.5025,ETH
1.6576956e+09,1062.4175,ETH
1.657692e+09,1058.2199999999996,ETH
1.6576884e+09,1056.0358333333336,ETH
1.6576848e+09,1054.6949999999997,ETH
1.6576812e+09,1054.8600000000001,ETH
1.6576776e+09,1054.7316666666661,ETH
1.657674e+09,1046.503333333333,ETH
1.6576704e+09,1042.4033333333339,ETH
1.6576668e+09,1043.9641666666669,ETH
1.6576632e+09,1045.460833333333,ETH
1.6576596e+09,1046.889166666667,ETH
1.657656e+09,1046.1225000000002,ETH
1.6576524e+09,1049.595,ETH
1.6576488e+09,1071.8375000000003,ETH
1.6576452e+09,1079.1275000000007,ETH
1.6576416e+09,1084.5200000000002,ETH
1.657638e+09,1078.1566666666663,ETH
1.6576344e+09,1071.2025000000006,ETH
1.6576308e+09,1075.135833333334,ETH
1.6576272e+09,1070.5691666666664,ETH
1.6576236e+09,1065.1008333333332,ETH
1.65762e+09,1060.9599999999996,ETH
1.6576164e+09,1064.3791666666662,ETH
1.6576128e+09,1068.1716666666669,ETH
1.6576092e+09,1071.3708333333338,ETH
1.6576056e+09,1086.816666666667,ETH
1.657602e+09,1091.2283333333335,ETH
1.6575984e+09,1089.0191666666667,ETH
1.6575948e+09,1087.245,ETH
1.6575912e+09,1093.2366666666665,ETH
1.6575876e+09,1090.8991666666673,ETH
1.657584e+09,1094.0791666666662,ETH
1.6575804e+09,1099.0566666666673,ETH
